user_id,plan_start_date,plan_end_date,churned,MRR
3402,2024-01-27,07/25/2024,Y,0.0
3403,2024-01-15,,Y,0.0
3404,2024-01-16,,N,59.0
3405,2024-01-26,,N,0.0
3406,2024-01-13,10/04/2025,Y,0.0
3407,2024-01-21,2024-04-20,Y,79.0
3408,2024-01-25,2024-05-24,Y,0.0
3409,2024-01-06,2025-06-29,N,39.0
3410,2024-01-07,,Y,0.0
3411,,,N,79.0
3412,2024-01-03,2025-02-26,N,39.0
3413,2024-01-31,2024-08-28,Y,0.0
3414,2024-01-13,,Y,39.0
3415,2024-01-20,,Y,29.0
3416,2024-01-23,,Y,0.0
3417,2024-01-09,2025-08-01,Y,0.0
3418,2024-01-07,2025-05-31,N,0.0
3419,2024-01-11,2025-09-02,Y,79.0
3420,2024-01-31,08/28/2024,N,79.0
3421,2024-01-30,03/25/2025,N,99.0
3422,2024-01-16,,Y,79.0
3423,2024-01-28,2024-09-24,Y,59.0
3424,2024-01-14,06/07/2025,Y,0.0
3425,2024-01-18,,Y,149.0
3426,2024-01-04,,N,0.0
3427,2024-01-30,2025-05-24,Y,39.0
3428,2024-01-07,04/06/2024,Y,149.0
3429,2024-01-25,02/18/2025,Y,99.0
3430,2024-01-27,,Y,0.0
3431,2024-01-21,,Y,39.0
3432,2024-01-28,04/27/2024,Y,0.0
3433,2024-01-11,2025-02-04,N,79.0
3434,2024-01-03,,N,0.0
3435,2024-01-19,2025-06-12,N,0.0
3436,2024-01-16,2025-05-10,N,99.0
3437,2024-01-12,02/05/2025,N,0.0
3438,,,Y,0.0
3439,2024-01-31,2024-10-27,Y,79.0
3440,2024-01-06,2025-08-28,Y,59.0
3441,2024-01-20,2024-06-18,Y,99.0
3442,2024-01-04,05/28/2025,N,39.0
3443,2024-01-24,2025-01-18,N,0.0
3444,2024-01-01,08/23/2025,N,149.0
3445,2024-01-16,2025-07-09,N,
3446,,2024-07-29,Y,0.0
3447,2024-01-21,09/17/2024,Y,59.0
3448,2024-01-25,,Y,0.0
3449,2024-01-10,2024-09-06,Y,49.0
3450,2024-01-06,2024-05-05,N,59.0
3451,2024-01-08,07/31/2025,N,0.0
3452,2024-01-01,04/30/2024,Y,0.0
3453,2024-01-05,2024-09-01,Y,0.0
3454,2024-01-14,04/08/2025,N,59.0
3455,2024-01-28,2025-10-19,N,49.0
3456,2024-01-24,12/14/2025,N,79.0
3457,2024-01-26,2024-11-21,Y,0.0
3458,2024-01-15,,Y,0.0
3459,2024-01-20,,N,0.0
3460,2024-01-06,06/04/2024,N,0.0
3461,2024-01-03,03/28/2025,N,0.0
3462,2024-01-23,,N,0.0
3463,,2025-08-23,Y,39.0
3464,2024-01-19,10/10/2025,N,0.0
3465,2024-01-23,09/19/2024,Y,39.0
3466,2024-01-04,04/03/2024,N,99.0
3467,2024-01-22,01/11/2026,Y,
3468,2024-01-01,,Y,0.0
3469,2024-01-12,2024-12-07,,149.0
3470,2024-01-22,,Y,0.0
3471,2024-01-23,2024-06-21,Y,0.0
3472,2024-01-07,2024-08-04,N,99.0
3473,2024-01-01,05/25/2025,Y,59.0
3474,2024-01-23,2025-02-16,N,0.0
3475,2024-01-19,05/13/2025,N,0.0
3476,2024-01-28,02/21/2025,Y,99.0
3477,2024-01-24,,N,0.0
3478,2024-01-16,2025-12-06,Y,49.0
3479,2024-01-14,08/06/2025,Y,0.0
3480,2024-01-31,2025-05-25,N,29.0
3481,2024-01-30,2025-05-24,,0.0
3482,2024-01-17,2025-05-11,Y,0.0
3483,2024-01-16,,N,29.0
3484,2024-01-14,,N,39.0
3485,2024-01-09,07/02/2025,N,59.0
3486,2024-01-21,03/16/2025,N,79.0
3487,2024-01-21,09/17/2024,Y,39.0
3488,2024-01-14,03/09/2025,Y,0.0
3489,2024-01-26,,N,59.0
3490,2024-01-26,02/19/2025,Y,0.0
3491,2024-01-19,2024-11-14,N,29.0
3492,2024-01-27,,Y,0.0
3493,2024-01-02,2024-05-31,N,
3494,2024-01-15,,Y,49.0
3495,,2025-11-21,N,0.0
3496,2024-01-17,,N,0.0
3497,2024-01-29,,Y,0.0
3498,2024-01-26,,N,0.0
3499,,08/23/2025,N,0.0
3500,2024-01-19,11/09/2025,Y,0.0
3501,2024-01-16,2025-12-06,N,39.0
3502,2024-01-17,,N,59.0
3503,2024-01-20,2025-05-14,Y,0.0
3504,2024-01-11,09/07/2024,Y,0.0
3505,2024-01-16,01/10/2025,N,0.0
3506,2024-01-15,,N,59.0
3507,2024-01-20,2024-11-15,N,149.0
3508,2024-01-18,,Y,99.0
3509,2024-01-08,2025-09-29,N,0.0
3510,2024-01-28,03/23/2025,Y,99.0
3511,2024-01-12,04/11/2024,Y,0.0
3512,2024-01-11,,N,0.0
3513,2024-01-19,,Y,0.0
3514,2024-01-25,2025-04-19,Y,99.0
3515,2024-01-08,2025-11-28,Y,0.0
3516,2024-01-08,2024-09-04,Y,0.0
3517,2024-01-22,,Y,0.0
3518,2024-01-11,2025-09-02,N,79.0
3519,2024-01-22,,N,99.0
3520,2024-01-18,,Y,0.0
3521,2024-01-17,03/12/2025,N,0.0
3522,2024-01-26,2024-05-25,N,0.0
3523,2024-01-06,2024-07-04,Y,99.0
3524,2024-01-01,,N,0.0
3525,2024-01-25,,N,49.0
3526,2024-01-30,,Y,0.0
3527,2024-01-27,2024-07-25,Y,59.0
3528,2024-01-11,2024-06-09,Y,0.0
3529,2024-01-08,2025-02-01,N,0.0
3530,2024-01-26,,N,0.0
3531,2024-01-14,05/13/2024,N,0.0
3532,2024-01-03,2025-05-27,Y,0.0
3533,2024-01-12,03/07/2025,N,0.0
3534,2024-01-20,04/19/2024,N,0.0
3535,2024-01-11,,N,99.0
3536,2024-01-21,,Y,0.0
3537,2024-01-23,,Y,0.0
3538,2024-01-25,,Y,0.0
3539,2024-01-09,2024-10-05,N,59.0
3540,2024-01-31,,Y,0.0
3541,2024-01-26,2024-10-22,N,0.0
3542,2024-01-25,2024-12-20,Y,0.0
3543,2024-01-03,2024-08-30,Y,99.0
3544,2024-01-06,2024-12-01,Y,99.0
3545,2024-01-15,2024-06-13,N,0.0
3546,2024-01-01,,N,39.0
3547,2024-01-18,2025-05-12,Y,149.0
3548,2024-01-25,,N,39.0
3549,2024-01-06,,Y,59.0
3550,2024-01-07,08/04/2024,Y,29.0
3551,2024-01-03,2025-11-23,N,0.0
3552,2024-01-25,2025-03-20,Y,0.0
3553,,2025-12-21,Y,0.0
3554,2024-01-01,2025-09-22,Y,0.0
3555,2024-01-18,05/17/2024,N,39.0
3556,2024-01-05,,,0.0
3557,2024-01-11,09/07/2024,N,0.0
3558,,11/26/2024,N,0.0
3559,2024-01-28,2025-10-19,N,99.0
3560,2024-01-27,,N,99.0
3561,2024-01-22,2024-04-21,Y,
3562,2024-01-12,2024-10-08,N,99.0
3563,2024-01-06,,Y,49.0
3564,2024-01-15,,Y,0.0
3565,2024-01-14,01/03/2026,N,0.0
3566,2024-01-16,,N,0.0
3567,2024-01-16,2024-06-14,N,0.0
3568,2024-01-21,2025-05-15,N,149.0
3569,2024-01-07,09/03/2024,N,39.0
3570,2024-01-14,,N,59.0
3571,2024-01-11,2025-06-04,N,0.0
3572,2024-01-02,2025-06-25,N,79.0
3573,2024-01-06,11/26/2025,N,79.0
3574,2024-01-11,08/08/2024,N,0.0
3575,2024-01-10,2024-06-08,Y,0.0
3576,2024-01-06,2024-08-03,N,0.0
3577,2024-01-03,,Y,0.0
3578,2024-01-19,2024-09-15,Y,0.0
3579,2024-01-20,2025-08-12,N,0.0
3580,2024-01-27,2025-07-20,N,0.0
3581,2024-01-05,11/25/2025,N,59.0
3582,2024-01-28,10/19/2025,Y,99.0
3583,2024-01-31,11/21/2025,N,149.0
3584,2024-01-03,,N,0.0
3585,2024-01-17,2025-10-08,Y,29.0
3586,2024-01-12,2024-05-11,N,0.0
3587,2024-01-14,,Y,79.0
3588,2024-01-07,2025-11-27,Y,99.0
3589,2024-01-22,,N,79.0
3590,2024-01-26,,N,39.0
3591,2024-01-15,,N,0.0
3592,2024-01-09,03/04/2025,N,0.0
3593,2024-01-14,,N,0.0
3594,2024-01-02,2024-04-01,N,29.0
3595,,2024-09-27,N,0.0
3596,,2024-04-30,N,0.0
3597,2024-01-07,01/31/2025,N,0.0
3598,2024-01-26,2025-09-17,Y,
3599,2024-01-01,2025-11-21,N,0.0
3600,2024-01-27,2024-06-25,Y,39.0
3601,2024-01-30,,N,0.0
3602,2024-01-11,2025-02-04,N,0.0
3603,2024-01-28,,Y,0.0
3604,2024-01-23,,N,0.0
3605,2024-01-26,,Y,0.0
3606,2024-01-24,2026-01-13,N,59.0
3607,2024-01-29,2024-06-27,N,59.0
3608,2024-01-18,2024-05-17,N,49.0
3609,2024-01-23,10/19/2024,N,0.0
3610,2024-01-29,12/24/2024,Y,99.0
3611,2024-01-08,11/03/2024,Y,0.0
3612,2024-01-15,2025-11-05,Y,79.0
3613,2024-01-04,08/31/2024,,99.0
3614,2024-01-13,,Y,59.0
3615,2024-01-04,,N,0.0
3616,2024-01-29,,Y,49.0
3617,2024-01-03,2025-01-27,Y,39.0
3618,2024-01-22,2025-09-13,N,0.0
3619,2024-01-02,,Y,0.0
3620,2024-01-26,05/20/2025,N,149.0
3621,2024-01-01,12/21/2025,N,79.0
3622,,,Y,0.0
3623,2024-01-15,07/08/2025,N,59.0
3624,2024-01-20,2025-02-13,N,0.0
3625,,2025-09-22,N,29.0
3626,2024-01-21,2025-11-11,Y,79.0
3627,2024-01-10,08/07/2024,Y,0.0
3628,2024-01-11,2025-04-05,Y,0.0
3629,,2025-06-24,Y,79.0
3630,2024-01-27,08/19/2025,Y,29.0
3631,2024-01-02,07/30/2024,Y,49.0
3632,2024-01-29,10/20/2025,Y,0.0
3633,2024-01-18,,Y,49.0
3634,2024-01-16,2024-09-12,Y,149.0
3635,2024-01-08,2025-05-02,Y,99.0
3636,2024-01-07,,Y,149.0
3637,2024-01-27,,N,0.0
3638,2024-01-16,2024-07-14,Y,79.0
3639,2024-01-10,2025-01-04,N,0.0
3640,2024-01-07,2024-09-03,N,79.0
3641,2024-01-06,,N,59.0
3642,2024-01-12,,Y,149.0
3643,2024-01-08,03/03/2025,N,0.0
3644,2024-01-25,11/15/2025,Y,0.0
3645,2024-01-27,2025-10-18,N,0.0
3646,2024-01-03,2025-04-27,Y,0.0
3647,,,Y,0.0
3648,2024-01-16,2025-03-11,Y,0.0
3649,2024-01-22,2024-05-21,Y,59.0
3650,2024-01-04,,N,99.0
3651,2024-01-05,,Y,149.0
3652,,2025-07-24,N,0.0
3653,2024-01-30,,Y,0.0
3654,2024-01-19,,N,0.0
3655,2024-01-23,2025-01-17,Y,99.0
3656,,2024-03-31,N,59.0
3657,2024-01-21,,Y,0.0
3658,2024-01-04,2025-12-24,Y,59.0
3659,2024-01-05,,N,79.0
3660,2024-01-05,2025-06-28,Y,0.0
3661,2024-01-12,2025-01-06,Y,0.0
3662,2024-01-01,,,0.0
3663,2024-01-26,07/19/2025,Y,29.0
3664,2024-01-11,,Y,0.0
3665,2024-01-18,2024-09-14,Y,0.0
3666,2024-01-12,2025-07-05,N,0.0
3667,2024-01-08,2025-11-28,Y,79.0
3668,2024-01-20,11/10/2025,Y,0.0
3669,2024-01-29,01/23/2025,Y,0.0
3670,2024-01-20,,Y,0.0
3671,2024-01-04,05/03/2024,,0.0
3672,2024-01-17,2024-12-12,N,0.0
3673,,07/24/2025,N,0.0
3674,2024-01-31,2025-02-24,N,39.0
3675,2024-01-30,2024-07-28,Y,
3676,2024-01-03,07/26/2025,N,59.0
3677,2024-01-21,05/20/2024,N,59.0
3678,2024-01-06,09/02/2024,Y,149.0
3679,2024-01-10,10/06/2024,Y,39.0
3680,2024-01-17,10/13/2024,N,0.0
3681,2024-01-21,2025-08-13,Y,0.0
3682,2024-01-20,12/15/2024,N,39.0
3683,2024-01-31,,N,0.0
3684,2024-01-07,,Y,29.0
3685,2024-01-03,2025-04-27,N,0.0
3686,2024-01-07,10/28/2025,N,0.0
3687,2024-01-14,2024-11-09,Y,99.0
3688,2024-01-04,,N,0.0
3689,2024-01-28,2025-08-20,N,79.0
3690,2024-01-30,08/27/2024,Y,0.0
3691,2024-01-03,12/23/2025,Y,0.0
3692,2024-01-31,04/25/2025,N,79.0
3693,2024-01-21,2025-08-13,N,59.0
3694,2024-01-29,12/19/2025,N,0.0
3695,2024-01-18,2025-05-12,Y,0.0
3696,,10/22/2025,N,39.0
3697,2024-01-30,01/24/2025,N,49.0
3698,2024-01-06,,N,0.0
3699,2024-01-03,09/29/2024,Y,0.0
3700,2024-01-07,,Y,0.0
3701,2024-01-17,2024-11-12,N,0.0
3702,2024-01-09,01/03/2025,N,0.0
3703,2024-01-15,,Y,99.0
3704,2024-01-09,,Y,0.0
3705,2024-01-10,,N,149.0
3706,2024-01-03,2025-04-27,Y,29.0
3707,2024-01-09,03/04/2025,Y,0.0
3708,2024-01-28,03/23/2025,Y,0.0
3709,2024-01-18,12/08/2025,,59.0
3710,2024-01-10,09/01/2025,Y,0.0
3711,2024-01-23,2025-01-17,N,0.0
3712,2024-01-31,2025-04-25,Y,0.0
3713,2024-01-17,05/11/2025,Y,49.0
3714,2024-01-08,,Y,39.0
3715,2024-01-14,06/07/2025,N,39.0
3716,2024-01-08,2025-01-02,N,49.0
3717,2024-01-31,,N,99.0
3718,2024-01-09,,Y,0.0
3719,2024-01-08,2025-10-29,N,0.0
3720,2024-01-14,2025-05-08,Y,0.0
3721,2024-01-24,,Y,39.0
3722,2024-01-29,2025-04-23,Y,149.0
3723,2024-01-10,,N,29.0
3724,2024-01-05,2024-06-03,Y,59.0
3725,,2024-06-29,Y,0.0
3726,2024-01-18,,N,0.0
3727,2024-01-21,02/14/2025,N,49.0
3728,2024-01-26,,N,0.0
3729,2024-01-10,2025-02-03,N,
3730,2024-01-19,2024-05-18,Y,0.0
3731,2024-01-15,,Y,0.0
3732,2024-01-12,04/06/2025,N,0.0
3733,2024-01-22,,Y,79.0
3734,2024-01-24,2025-05-18,Y,0.0
3735,2024-01-09,2024-07-07,N,79.0
3736,2024-01-22,12/12/2025,Y,0.0
3737,2024-01-19,2025-01-13,Y,0.0
3738,2024-01-14,07/12/2024,Y,149.0
3739,2024-01-31,01/25/2025,N,49.0
3740,2024-01-19,07/17/2024,N,49.0
3741,2024-01-24,,N,0.0
3742,2024-01-23,06/16/2025,N,149.0
3743,2024-01-15,2024-04-14,N,0.0
3744,2024-01-07,04/06/2024,Y,29.0
3745,2024-01-01,01/25/2025,Y,149.0
3746,2024-01-12,,Y,59.0
3747,2024-01-14,,N,0.0
3748,2024-01-06,,N,39.0
3749,2024-01-02,2024-10-28,Y,149.0
3750,,,Y,
3751,2024-01-12,,N,39.0
3752,2024-01-07,03/02/2025,Y,0.0
3753,2024-01-18,,Y,
3754,2024-01-08,2025-06-01,Y,0.0
3755,2024-01-16,06/14/2024,N,29.0
3756,2024-01-05,10/01/2024,N,59.0
3757,2024-01-21,2025-07-14,N,0.0
3758,2024-01-13,07/06/2025,N,0.0
3759,2024-01-30,,N,0.0
3760,2024-01-21,,Y,0.0
3761,2024-01-09,,Y,0.0
3762,2024-01-25,2024-10-21,N,0.0
3763,2024-01-12,,Y,0.0
3764,2024-01-13,,Y,0.0
3765,2024-01-31,,Y,0.0
3766,2024-01-03,08/25/2025,Y,39.0
3767,2024-01-17,04/16/2024,,39.0
3768,2024-01-24,,N,0.0
3769,2024-01-30,2025-11-20,N,0.0
3770,,2025-08-23,N,29.0
3771,2024-01-23,,N,79.0
3772,2024-01-20,2024-07-18,Y,0.0
3773,2024-01-27,,N,0.0
3774,2024-01-31,2025-11-21,Y,39.0
3775,2024-01-16,2025-04-10,Y,59.0
3776,2024-01-21,08/18/2024,N,29.0
3777,2024-01-03,2024-05-02,Y,49.0
3778,2024-01-24,2024-11-19,N,0.0
3779,2024-01-20,,Y,0.0
3780,2024-01-28,2025-11-18,Y,0.0
3781,2024-01-30,,N,79.0
3782,2024-01-14,12/04/2025,N,0.0
3783,2024-01-23,,N,0.0
3784,2024-01-04,2025-09-25,Y,99.0
3785,2024-01-20,,N,79.0
3786,2024-01-10,2025-10-31,,29.0
3787,2024-01-25,,N,49.0
3788,2024-01-13,2024-06-11,N,29.0
3789,2024-01-18,,N,49.0
3790,2024-01-30,2025-12-20,Y,149.0
3791,2024-01-10,07/03/2025,N,0.0
3792,2024-01-09,03/04/2025,N,149.0
3793,2024-01-27,10/18/2025,Y,79.0
3794,2024-01-15,12/10/2024,Y,0.0
3795,,10/27/2024,Y,0.0
3796,2024-01-23,06/16/2025,Y,79.0
3797,2024-01-12,09/03/2025,N,0.0
3798,,,,79.0
3799,2024-01-15,2025-08-07,N,0.0
3800,2024-01-07,,N,0.0
3801,,11/26/2024,N,99.0
3802,2024-01-25,,N,0.0
3803,,,Y,0.0
3804,2024-01-29,12/24/2024,Y,0.0
3805,2024-01-14,,Y,39.0
3806,2024-01-18,01/07/2026,Y,0.0
3807,2024-01-03,2024-11-28,Y,0.0
3808,2024-01-09,2025-11-29,N,0.0
3809,2024-01-26,01/15/2026,Y,79.0
3810,2024-01-25,,Y,0.0
3811,,11/26/2024,N,149.0
3812,2024-01-14,,Y,0.0
3813,2024-01-27,2025-02-20,Y,29.0
3814,2024-01-01,02/24/2025,Y,0.0
3815,2024-01-23,01/17/2025,Y,39.0
3816,2024-01-07,2025-01-01,N,79.0
3817,2024-01-10,,Y,49.0
3818,2024-01-21,2024-11-16,Y,99.0
3819,2024-01-22,12/17/2024,N,0.0
3820,2024-01-18,2024-08-15,Y,149.0
3821,2024-01-12,2025-05-06,Y,149.0
3822,2024-01-12,04/06/2025,N,0.0
3823,2024-01-15,06/13/2024,Y,0.0
3824,2024-01-28,,N,59.0
3825,2024-01-20,2024-05-19,Y,0.0
3826,2024-01-04,05/03/2024,Y,149.0
3827,2024-01-23,12/18/2024,N,79.0
3828,2024-01-12,,Y,79.0
3829,2024-01-06,2025-03-01,N,39.0
3830,2024-01-03,12/28/2024,N,0.0
3831,2024-01-06,,N,0.0
3832,2024-01-03,2025-07-26,Y,0.0
3833,2024-01-20,,Y,79.0
3834,2024-01-16,,N,59.0
3835,2024-01-29,,Y,39.0
3836,2024-01-23,,Y,149.0
3837,2024-01-02,,N,0.0
3838,2024-01-18,2025-08-10,N,59.0
3839,2024-01-06,04/30/2025,N,29.0
3840,2024-01-12,2024-04-11,Y,49.0
3841,2024-01-03,2024-12-28,N,39.0
3842,2024-01-14,05/13/2024,N,0.0
3843,2024-01-09,11/29/2025,N,0.0
3844,2024-01-29,,Y,0.0
3845,2024-01-20,2025-12-10,N,49.0
3846,2024-01-26,,,0.0
3847,2024-01-05,07/03/2024,Y,39.0
3848,2024-01-24,2025-08-16,N,0.0
3849,2024-01-30,07/28/2024,Y,79.0
3850,2024-01-04,,Y,
3851,2024-01-20,2025-03-15,Y,149.0
3852,2024-01-24,04/18/2025,N,59.0
3853,2024-01-20,01/09/2026,N,0.0
3854,2024-01-16,,N,0.0
3855,2024-01-14,04/08/2025,Y,0.0
3856,2024-01-02,12/27/2024,Y,0.0
3857,2024-01-16,2024-04-15,N,149.0
3858,2024-01-14,2026-01-03,Y,0.0
3859,2024-01-15,09/11/2024,Y,0.0
3860,2024-01-31,,Y,0.0
3861,2024-01-28,03/23/2025,Y,0.0
3862,2024-01-28,04/22/2025,Y,0.0
3863,2024-01-04,,Y,79.0
3864,2024-01-22,10/18/2024,Y,0.0
3865,2024-01-23,2024-09-19,N,39.0
3866,2024-01-04,2025-06-27,N,0.0
3867,2024-01-14,,N,0.0
3868,2024-01-31,2024-05-30,N,59.0
3869,2024-01-04,,N,0.0
3870,2024-01-23,2025-04-17,N,0.0
3871,2024-01-10,,Y,0.0
3872,2024-01-21,,Y,0.0
3873,2024-01-12,,N,0.0
3874,2024-01-11,,Y,39.0
3875,2024-01-13,01/02/2026,Y,99.0
3876,2024-01-23,,Y,149.0
3877,,10/22/2025,N,59.0
3878,2024-01-11,05/05/2025,N,
3879,2024-01-14,2024-12-09,Y,0.0
3880,2024-01-17,12/07/2025,Y,0.0
3881,2024-01-28,2025-11-18,N,0.0
3882,2024-01-19,2025-04-13,N,0.0
3883,2024-01-19,2025-07-12,N,0.0
3884,2024-01-20,2025-08-12,N,0.0
3885,2024-01-20,07/13/2025,Y,0.0
3886,2024-01-07,05/06/2024,N,29.0
3887,2024-01-07,2024-09-03,Y,0.0
3888,2024-01-12,10/03/2025,Y,29.0
3889,2024-01-14,,N,0.0
3890,2024-01-29,06/27/2024,N,149.0
3891,2024-01-05,2025-02-28,N,79.0
3892,2024-01-25,,N,39.0
3893,2024-01-02,,N,0.0
3894,2024-01-28,,Y,0.0
3895,2024-01-21,,Y,0.0
3896,2024-01-01,,N,79.0
3897,2024-01-18,,N,0.0
3898,,2025-11-21,N,
3899,2024-01-15,,Y,79.0
3900,2024-01-17,,N,0.0
3901,2024-01-21,08/18/2024,N,0.0
3902,2024-01-03,,Y,0.0
3903,2024-01-08,2025-08-30,Y,59.0
3904,2024-01-01,05/25/2025,N,49.0
3905,,2024-10-27,Y,59.0
3906,2024-01-07,2024-12-02,Y,29.0
3907,,,N,0.0
3908,,10/27/2024,N,0.0
3909,2024-01-21,2024-05-20,N,0.0
3910,2024-01-12,,Y,39.0
3911,2024-01-28,03/23/2025,Y,0.0
3912,2024-01-02,,N,0.0
3913,2024-01-06,,N,0.0
3914,2024-01-10,2024-05-09,N,0.0
3915,2024-01-01,06/24/2025,Y,49.0
3916,2024-01-05,,Y,0.0
3917,2024-01-05,05/04/2024,N,99.0
3918,2024-01-02,,N,0.0
3919,2024-01-04,,N,149.0
3920,2024-01-18,2024-06-16,Y,49.0
3921,2024-01-01,2024-05-30,N,29.0
3922,2024-01-03,,,99.0
3923,2024-01-15,,,0.0
3924,2024-01-07,06/30/2025,Y,0.0
3925,2024-01-23,,N,0.0
3926,2024-01-29,,Y,0.0
3927,2024-01-05,10/31/2024,,59.0
3928,2024-01-28,03/23/2025,N,59.0
3929,2024-01-01,,N,0.0
3930,2024-01-22,2025-07-15,Y,149.0
3931,2024-01-10,,N,99.0
3932,2024-01-16,,Y,59.0
3933,2024-01-10,05/09/2024,N,0.0
3934,2024-01-07,,N,0.0
3935,2024-01-21,,Y,49.0
3936,2024-01-01,2024-12-26,Y,59.0
3937,2024-01-01,,N,0.0
3938,2024-01-18,09/09/2025,N,39.0
3939,2024-01-16,2025-04-10,Y,79.0
3940,2024-01-19,2025-04-13,N,0.0
3941,,,Y,0.0
3942,2024-01-19,,,0.0
3943,2024-01-28,2024-11-23,Y,99.0
3944,2024-01-31,2024-08-28,Y,59.0
3945,2024-01-06,06/29/2025,Y,
3946,2024-01-07,2025-03-02,Y,29.0
3947,2024-01-18,2024-07-16,Y,0.0
3948,2024-01-24,2024-10-20,N,79.0
3949,2024-01-25,2025-01-19,N,99.0
3950,2024-01-12,2024-04-11,N,99.0
3951,2024-01-11,,N,29.0
3952,2024-01-20,12/10/2025,N,79.0
3953,2024-01-10,06/03/2025,N,99.0
3954,,,Y,0.0
3955,2024-01-28,,N,0.0
3956,2024-01-06,10/02/2024,Y,39.0
3957,2024-01-06,08/03/2024,Y,0.0
3958,2024-01-27,05/26/2024,,49.0
3959,2024-01-26,09/17/2025,N,0.0
3960,,2025-05-25,N,0.0
3961,2024-01-22,,Y,0.0
3962,,12/26/2024,Y,49.0
3963,2024-01-25,05/19/2025,Y,0.0
3964,2024-01-22,,N,0.0
3965,2024-01-04,2024-05-03,Y,0.0
3966,2024-01-26,,Y,0.0
3967,2024-01-20,2025-09-11,Y,79.0
3968,2024-01-15,04/14/2024,N,0.0
3969,,09/22/2025,Y,0.0
3970,2024-01-09,,N,99.0
3971,2024-01-31,2025-09-22,N,0.0
3972,2024-01-30,2025-03-25,N,0.0
3973,2024-01-16,12/11/2024,Y,0.0
3974,2024-01-15,2025-06-08,N,0.0
3975,2024-01-31,2025-05-25,N,0.0
3976,2024-01-12,03/07/2025,Y,79.0
3977,2024-01-11,,N,0.0
3978,2024-01-03,04/02/2024,Y,0.0
3979,2024-01-01,02/24/2025,N,29.0
3980,2024-01-03,,Y,0.0
3981,2024-01-23,,Y,0.0
3982,2024-01-01,,Y,0.0
3983,2024-01-08,06/06/2024,Y,79.0
3984,2024-01-06,2024-07-04,N,0.0
3985,2024-01-30,,Y,0.0
3986,2024-01-17,,Y,39.0
3987,2024-01-24,,Y,0.0
3988,2024-01-22,,Y,0.0
3989,,,N,0.0
3990,2024-01-19,,Y,0.0
3991,2024-01-23,2024-04-22,Y,29.0
3992,2024-01-03,2024-06-01,N,0.0
3993,2024-01-10,2024-08-07,Y,149.0
3994,2024-01-02,,N,99.0
3995,2024-01-25,10/16/2025,N,0.0
3996,2024-01-08,05/02/2025,Y,149.0
3997,,02/24/2025,Y,49.0
3998,2024-01-11,01/05/2025,N,79.0
3999,2024-01-28,07/26/2024,N,39.0
4000,2024-01-06,,N,149.0
4001,2024-01-28,,Y,0.0
4002,2024-01-26,,N,0.0
4003,2024-01-22,2025-03-17,Y,0.0
4004,2024-01-14,2025-05-08,N,39.0
4005,2024-01-17,2024-09-13,N,149.0
4006,2024-01-26,12/21/2024,Y,0.0
4007,2024-01-10,2025-02-03,Y,0.0
4008,2024-01-23,,N,149.0
4009,2024-01-18,2025-10-09,N,79.0
4010,2024-01-30,04/29/2024,Y,
4011,2024-01-03,11/23/2025,Y,0.0
4012,2024-01-23,2025-08-15,N,0.0
4013,2024-01-03,,Y,29.0
4014,,04/25/2025,N,99.0
4015,2024-01-17,,Y,59.0
4016,2024-01-31,08/23/2025,,0.0
4017,2024-01-17,,N,59.0
4018,2024-01-27,2024-04-26,Y,0.0
4019,2024-01-24,2025-05-18,N,99.0
4020,2024-01-10,,Y,0.0
4021,2024-01-21,2024-10-17,Y,0.0
4022,2024-01-04,12/24/2025,N,59.0
4023,2024-01-04,2025-05-28,Y,149.0
4024,2024-01-30,2024-06-28,Y,0.0
4025,2024-01-17,08/09/2025,Y,0.0
4026,2024-01-28,02/21/2025,N,29.0
4027,2024-01-21,,Y,149.0
4028,2024-01-02,02/25/2025,Y,59.0
4029,2024-01-20,05/19/2024,Y,0.0
4030,2024-01-24,2025-09-15,N,39.0
4031,2024-01-12,,,0.0
4032,2024-01-09,2025-11-29,Y,0.0
4033,2024-01-08,2024-05-07,Y,0.0
4034,2024-01-21,06/14/2025,N,0.0
4035,2024-01-22,07/15/2025,Y,79.0
4036,2024-01-11,10/07/2024,Y,0.0
4037,2024-01-03,03/28/2025,Y,0.0
4038,,10/27/2024,Y,39.0
4039,2024-01-15,,N,0.0
4040,2024-01-30,,Y,0.0
4041,2024-01-18,09/14/2024,Y,49.0
4042,2024-01-07,,Y,0.0
4043,2024-01-31,,N,79.0
4044,2024-01-24,,N,0.0
4045,2024-01-01,08/23/2025,Y,49.0
4046,2024-01-13,,N,99.0
4047,,2024-09-27,N,99.0
4048,2024-01-23,05/22/2024,N,0.0
4049,2024-01-22,2024-09-18,Y,99.0
4050,2024-01-01,06/24/2025,N,59.0
4051,2024-01-09,,Y,99.0
4052,2024-01-23,2025-02-16,N,49.0
4053,2024-01-23,2025-07-16,N,0.0
4054,2024-01-11,,N,0.0
4055,2024-01-31,03/26/2025,Y,0.0
4056,2024-01-05,2024-10-31,N,49.0
4057,2024-01-24,,Y,0.0
4058,2024-01-25,,Y,0.0
4059,2024-01-12,,N,79.0
4060,2024-01-23,12/13/2025,N,0.0
4061,2024-01-03,,Y,0.0
4062,2024-01-13,12/08/2024,Y,0.0
4063,2024-01-23,2025-07-16,Y,39.0
4064,2024-01-30,02/23/2025,Y,29.0
4065,2024-01-31,2025-12-21,Y,0.0
4066,2024-01-05,2025-08-27,N,0.0
