user_id,signup_date,plan_type,country,industry,acquisition_channel
1822,2024-07-30,FREE,IN,Tech,organic
1823,07-09-2024,paid,US,Finance,facebook
1824,2024-05-31,FREE,GB,Healthcare,google
1825,2024-04-15,paid,DE,Finance,google
1826,2024-12-09,Free,US,Retail,organic
1827,04/16/2024,Paid,JP,Education,linkedin
1828,2024-12-01,free,FR,Education,referral
1829,16-07-2024,Free,AU,Retail,facebook
1830,2024-05-22,free,US,Retail,organic
1831,2024-02-24,paid,DE,Retail,facebook
1832,2024-08-31,paid,AU,Education,google
1833,2024-02-13,PAID,CA,Manufacturing,referral
1834,2024-06-19,free,IN,Education,facebook
1835,2024-08-04,FREE,AU,Healthcare,organic
1836,2024-11-07,FREE,AU,Tech,referral
1837,2024-02-26,FREE,DE,Healthcare,linkedin
1838,2024-02-03,Paid,GB,Tech,organic
1839,2024-04-22,Paid,CA,Retail,facebook
1840,2024-04-14,PAID,US,Education,referral
1841,,PAID,US,Healthcare,organic
1842,2024-12-18,free,JP,Finance,referral
1843,2024-08-21,,US,Tech,referral
1844,2024-06-20,free,GB,Healthcare,referral
1845,2024-01-05,Free,JP,Tech,facebook
1846,2024-08-29,paid,IN,Retail,organic
1847,2024-03-26,Free,IN,Retail,google
1848,2024-06-20,PAID,FR,Retail,google
1849,2024-07-05,PAID,US,Retail,
1850,2024-09-22,paid,GB,Education,facebook
1851,2024-09-22,paid,IN,Finance,facebook
1852,2024-03-13,Paid,JP,Retail,referral
1853,2024-02-15,Free,FR,Education,organic
1854,2024-12-13,Free,CA,Education,organic
1855,06/27/2024,Paid,IN,Manufacturing,
1856,2024-01-22,Free,US,Manufacturing,linkedin
1857,17-10-2024,paid,CA,Finance,
1858,12-09-2024,FREE,JP,Tech,linkedin
1859,2024-11-15,Paid,DE,Manufacturing,google
1860,2024-05-30,PAID,AU,Retail,linkedin
1861,2024-09-07,free,CA,Healthcare,linkedin
1862,06/28/2024,free,AU,Tech,google
1863,14-03-2024,Free,GB,Healthcare,google
1864,30-08-2024,Paid,JP,Finance,linkedin
1865,02/20/2024,paid,AU,Education,organic
1866,12/13/2024,FREE,IN,Healthcare,linkedin
1867,2024-05-08,Paid,CA,Retail,referral
1868,17-10-2024,Free,GB,Education,referral
1869,2024-08-11,PAID,DE,Retail,referral
1870,2024-12-30,Paid,DE,Education,facebook
1871,2024-08-24,paid,AU,Retail,referral
1872,10-11-2024,paid,AU,Education,organic
1873,10/16/2024,paid,JP,Retail,facebook
1874,2024-01-04,paid,AU,Manufacturing,facebook
1875,05/18/2024,PAID,DE,Education,referral
1876,2024-05-28,free,GB,Healthcare,linkedin
1877,2024-12-11,FREE,GB,Healthcare,google
1878,2024-09-10,Free,AU,Finance,linkedin
1879,01/04/2024,free,CA,Tech,linkedin
1880,2024-03-19,free,DE,Manufacturing,facebook
1881,2024-08-30,paid,DE,Healthcare,facebook
1882,2024-06-02,FREE,FR,Healthcare,facebook
1883,2024-11-09,Free,GB,Manufacturing,organic
1884,2024-01-12,free,CA,Retail,organic
1885,2024-12-24,Paid,DE,Education,google
1886,2024-10-28,Paid,CA,Education,facebook
1887,2024-02-24,free,FR,Education,referral
1888,2024-03-02,,GB,Manufacturing,facebook
1889,2024-11-26,paid,DE,Tech,organic
1890,30-06-2024,Paid,IN,Manufacturing,facebook
1891,,Free,IN,Manufacturing,organic
1892,2024-09-25,Free,IN,Finance,facebook
1893,2024-10-15,Free,US,Finance,referral
1894,2024-12-03,Paid,DE,Manufacturing,
1895,2024-11-06,paid,IN,Retail,google
1896,28-10-2024,paid,US,Retail,referral
1897,,free,FR,Healthcare,organic
1898,2024-02-24,paid,GB,Tech,linkedin
1899,2024-05-01,Paid,AU,Manufacturing,referral
1900,2024-02-01,Free,CA,Finance,facebook
1901,2024-11-06,Free,AU,Healthcare,google
1902,2024-08-18,free,JP,Healthcare,facebook
1903,2024-08-12,Free,DE,Finance,facebook
1904,2024-04-08,free,CA,Manufacturing,referral
1905,,Free,CA,Manufacturing,google
1906,2024-10-17,FREE,FR,Finance,linkedin
1907,2024-11-24,FREE,AU,Finance,facebook
1908,2024-09-13,free,FR,Healthcare,google
1909,2024-11-16,free,US,Retail,linkedin
1910,2024-06-01,FREE,DE,Education,facebook
1911,2024-01-12,Paid,GB,Healthcare,google
1912,02/04/2024,paid,DE,Tech,referral
1913,05/03/2024,Paid,CA,Finance,facebook
1914,2024-10-06,Paid,US,Finance,facebook
1915,2024-01-17,paid,IN,Manufacturing,google
1916,10/07/2024,free,US,Manufacturing,facebook
1917,15-10-2024,Free,IN,Healthcare,linkedin
1918,2024-08-01,FREE,IN,Education,
1919,2024-03-07,Free,DE,Manufacturing,facebook
1920,2024-11-28,free,JP,Finance,organic
1921,2024-01-14,PAID,JP,Manufacturing,linkedin
1922,2024-01-10,PAID,US,Finance,google
1923,2024-12-25,paid,IN,Retail,linkedin
1924,2024-07-07,free,GB,Tech,organic
1925,2024-10-28,free,DE,Education,organic
1926,05/07/2024,Free,IN,Education,facebook
1927,2024-01-23,Free,CA,Healthcare,facebook
1928,2024-07-22,free,IN,Healthcare,referral
1929,2024-10-05,paid,IN,Tech,linkedin
1930,03-06-2024,PAID,US,Retail,referral
1931,2024-05-16,free,AU,Education,organic
1932,2024-07-29,paid,DE,Finance,facebook
1933,03/11/2024,PAID,US,Education,facebook
1934,2024-03-03,free,GB,Education,facebook
1935,2024-12-23,free,CA,Education,google
1936,2024-01-18,paid,IN,Retail,
1937,,Paid,US,Finance,organic
1938,,paid,AU,Tech,facebook
1939,2024-07-13,FREE,FR,Healthcare,
1940,2024-10-04,Paid,JP,Education,organic
1941,2024-10-29,Paid,DE,Education,facebook
1942,01/30/2024,PAID,GB,Retail,
1943,2024-10-20,paid,CA,Finance,linkedin
1944,2024-08-27,free,GB,Tech,organic
1945,15-12-2024,FREE,IN,Finance,referral
1946,2024-10-19,Paid,US,Retail,google
1947,11/30/2024,Free,FR,Finance,referral
1948,06/13/2024,Paid,DE,Education,organic
1949,,,US,Tech,facebook
1950,,Free,IN,Tech,organic
1951,,PAID,JP,Manufacturing,
1952,2024-02-02,Paid,AU,Manufacturing,google
1953,2024-03-06,free,IN,Healthcare,organic
1954,2024-01-20,PAID,GB,Finance,facebook
1955,2024-10-10,Paid,IN,Tech,referral
1956,,PAID,US,Tech,linkedin
1957,2024-11-03,paid,JP,Finance,referral
1958,2024-05-01,paid,CA,Finance,facebook
1959,2024-05-24,Paid,FR,Tech,facebook
1960,2024-11-29,PAID,GB,Manufacturing,google
1961,,paid,IN,Retail,organic
1962,2024-01-14,PAID,FR,Education,organic
1963,2024-09-17,Free,IN,Manufacturing,referral
1964,2024-01-17,free,AU,Finance,linkedin
1965,2024-04-24,PAID,CA,Manufacturing,linkedin
1966,2024-09-27,Paid,JP,Tech,google
1967,2024-10-21,Free,US,Retail,facebook
1968,2024-06-10,Free,US,Manufacturing,google
1969,2024-07-28,Free,GB,Manufacturing,organic
1970,2024-11-05,FREE,US,Manufacturing,facebook
1971,05-03-2024,PAID,AU,Tech,google
1972,2024-03-11,Paid,CA,Education,referral
1973,2024-07-28,PAID,DE,Finance,organic
1974,04/11/2024,free,IN,Healthcare,linkedin
1975,2024-05-14,PAID,DE,Retail,google
1976,01/18/2024,free,CA,Tech,
1977,28-09-2024,paid,GB,Finance,organic
1978,2024-10-12,Paid,JP,Education,organic
1979,2024-11-11,FREE,JP,Tech,linkedin
1980,17-08-2024,Paid,JP,Tech,linkedin
1981,2024-12-24,free,IN,Tech,linkedin
1982,2024-10-30,Paid,GB,Retail,google
1983,2024-03-31,free,FR,Healthcare,linkedin
1984,2024-06-23,Paid,DE,Tech,referral
1985,2024-06-12,FREE,IN,Manufacturing,organic
1986,2024-04-17,paid,FR,Finance,linkedin
1987,2024-03-25,paid,AU,Retail,organic
1988,27-05-2024,free,IN,Manufacturing,facebook
1989,2024-03-13,free,FR,Tech,facebook
1990,21-01-2024,free,US,Healthcare,linkedin
1991,2024-01-14,PAID,GB,Education,organic
1992,03/05/2024,FREE,IN,Retail,facebook
1993,2024-03-02,paid,AU,Education,linkedin
1994,2024-05-22,paid,CA,Finance,organic
1995,2024-04-23,Paid,FR,Education,linkedin
1996,2024-09-19,paid,CA,Finance,organic
1997,2024-12-27,FREE,CA,Healthcare,facebook
1998,2024-05-05,FREE,DE,Manufacturing,linkedin
1999,2024-08-28,Paid,AU,Tech,facebook
2000,11/21/2024,free,AU,Manufacturing,
2001,2024-09-08,free,US,Education,linkedin
2002,2024-05-14,FREE,AU,Healthcare,google
2003,2024-09-28,paid,JP,Finance,facebook
2004,2024-12-08,PAID,IN,Manufacturing,facebook
2005,2024-09-03,Paid,FR,Education,referral
2006,2024-06-15,Free,US,Finance,facebook
2007,2024-12-04,Free,AU,Healthcare,organic
2008,2024-09-07,Free,JP,Retail,linkedin
2009,04/20/2024,FREE,CA,Tech,google
2010,2024-05-13,Paid,US,Finance,organic
2011,2024-01-28,PAID,CA,Tech,organic
2012,2024-06-06,FREE,JP,Retail,organic
2013,2024-11-16,paid,GB,Manufacturing,organic
2014,11-01-2024,paid,JP,Retail,google
2015,19-06-2024,FREE,DE,Finance,referral
2016,,free,CA,Retail,facebook
2017,07/21/2024,Free,FR,Manufacturing,
2018,2024-04-20,free,DE,Tech,organic
2019,2024-09-26,paid,JP,Tech,facebook
2020,2024-06-03,free,CA,Finance,facebook
2021,03/04/2024,paid,US,Tech,organic
2022,05/18/2024,paid,FR,Finance,referral
2023,,free,DE,Tech,facebook
2024,2024-07-19,Paid,FR,Education,linkedin
2025,2024-01-12,Free,JP,Tech,facebook
2026,2024-10-22,free,AU,Finance,organic
2027,2024-10-14,Free,JP,Finance,google
2028,,Paid,DE,Healthcare,facebook
2029,2024-12-31,Free,JP,Education,referral
2030,2024-08-16,Paid,CA,Tech,linkedin
2031,18-11-2024,free,CA,Education,linkedin
2032,2024-09-07,PAID,IN,Manufacturing,google
2033,2024-09-24,free,DE,Finance,google
2034,2024-05-09,free,FR,Tech,facebook
2035,2024-10-16,PAID,US,Education,organic
2036,2024-10-14,PAID,IN,Retail,referral
2037,2024-08-24,free,US,Manufacturing,linkedin
2038,2024-02-09,FREE,DE,Retail,google
2039,2024-03-26,free,IN,Education,referral
2040,2024-09-10,paid,US,Manufacturing,organic
2041,2024-10-07,,GB,Retail,linkedin
2042,2024-05-30,PAID,FR,Finance,linkedin
2043,2024-07-09,PAID,IN,Tech,organic
2044,10-11-2024,Paid,CA,Finance,linkedin
2045,18-06-2024,free,AU,Education,organic
2046,2024-08-30,Free,FR,Tech,linkedin
2047,2024-01-03,FREE,GB,Retail,facebook
2048,2024-02-18,free,FR,Finance,organic
2049,10/13/2024,free,AU,Tech,referral
2050,2024-08-06,Paid,FR,Healthcare,facebook
2051,2024-11-24,free,CA,Healthcare,referral
2052,2024-05-23,FREE,IN,Education,linkedin
2053,2024-07-15,PAID,CA,Manufacturing,referral
2054,08-12-2024,free,US,Retail,facebook
2055,16-02-2024,free,IN,Manufacturing,organic
2056,2024-01-01,free,FR,Healthcare,google
2057,2024-08-13,PAID,IN,Education,referral
2058,2024-05-03,PAID,GB,Manufacturing,google
2059,06/08/2024,FREE,FR,Finance,referral
2060,26-03-2024,Free,JP,Education,
2061,2024-09-07,FREE,IN,Healthcare,referral
2062,2024-11-29,Paid,FR,Healthcare,organic
2063,2024-06-26,Free,GB,Manufacturing,linkedin
2064,2024-01-06,free,JP,Manufacturing,facebook
2065,2024-06-17,PAID,US,Tech,
2066,2024-11-06,Paid,AU,Manufacturing,facebook
2067,,Paid,IN,Education,facebook
2068,10/19/2024,PAID,GB,Tech,linkedin
2069,2024-09-08,free,IN,Finance,
2070,11/09/2024,free,IN,Finance,google
2071,2024-03-02,Free,US,Retail,facebook
2072,2024-10-05,Free,CA,Finance,google
2073,06/11/2024,PAID,AU,Healthcare,linkedin
2074,,PAID,FR,Tech,linkedin
2075,2024-02-03,FREE,FR,Finance,organic
2076,2024-03-29,FREE,FR,Tech,facebook
2077,2024-03-29,Free,GB,Education,organic
2078,2024-06-28,FREE,GB,Manufacturing,facebook
2079,2024-02-15,free,US,Finance,linkedin
2080,16-11-2024,free,US,Finance,linkedin
2081,2024-08-23,Free,IN,Healthcare,referral
2082,24-11-2024,Free,DE,Finance,referral
2083,,Free,CA,Manufacturing,linkedin
2084,2024-06-10,paid,US,Retail,linkedin
2085,2024-05-31,Free,JP,Healthcare,google
2086,2024-07-05,PAID,JP,Manufacturing,google
2087,2024-03-28,paid,CA,Finance,organic
2088,17-04-2024,paid,DE,Healthcare,referral
2089,2024-09-14,paid,AU,Healthcare,referral
2090,2024-04-17,free,FR,Manufacturing,linkedin
2091,2024-11-19,Paid,CA,Healthcare,linkedin
2092,2024-12-03,FREE,DE,Retail,organic
2093,2024-01-05,PAID,AU,Healthcare,referral
2094,05-04-2024,PAID,FR,Manufacturing,google
2095,2024-01-12,PAID,JP,Finance,facebook
2096,2024-05-04,Paid,DE,Finance,organic
2097,2024-06-02,FREE,GB,Finance,facebook
2098,2024-08-06,PAID,FR,Tech,
2099,,PAID,IN,Finance,google
2100,2024-09-25,free,AU,Finance,google
2101,28-01-2024,Free,IN,Finance,facebook
2102,2024-03-25,free,IN,Healthcare,
2103,2024-02-11,paid,GB,Education,organic
2104,2024-03-19,paid,IN,Education,facebook
2105,2024-06-25,PAID,AU,Manufacturing,organic
2106,2024-08-29,free,US,Tech,organic
2107,2024-06-11,Paid,GB,Manufacturing,linkedin
2108,2024-08-05,Paid,US,Finance,referral
2109,2024-10-27,free,DE,Tech,referral
2110,2024-06-23,,CA,Finance,google
2111,22-07-2024,Free,FR,Manufacturing,linkedin
2112,2024-04-18,PAID,FR,Education,referral
2113,2024-03-18,paid,GB,Healthcare,organic
2114,2024-08-03,Free,JP,Healthcare,organic
2115,2024-06-26,paid,US,Finance,facebook
2116,2024-03-06,paid,AU,Manufacturing,facebook
2117,2024-12-09,Paid,DE,Tech,organic
2118,2024-11-20,PAID,AU,Finance,organic
2119,2024-08-30,paid,CA,Finance,facebook
2120,2024-08-05,free,CA,Finance,referral
2121,,paid,DE,Healthcare,google
2122,2024-11-10,Free,CA,Retail,facebook
2123,03/03/2024,FREE,CA,Healthcare,referral
2124,2024-05-09,FREE,CA,Manufacturing,referral
2125,2024-05-30,,FR,Manufacturing,referral
2126,2024-11-21,FREE,AU,Manufacturing,linkedin
2127,2024-05-07,FREE,DE,Healthcare,linkedin
2128,2024-09-09,PAID,JP,Finance,referral
2129,2024-09-25,Paid,DE,Finance,organic
2130,,Free,CA,Tech,
2131,2024-02-10,Paid,FR,Tech,linkedin
2132,04-04-2024,Free,FR,Tech,facebook
2133,2024-04-08,FREE,DE,Education,linkedin
2134,2024-07-10,Paid,FR,Tech,organic
2135,2024-04-05,paid,DE,Healthcare,google
2136,2024-05-19,PAID,FR,Tech,linkedin
2137,2024-05-16,paid,IN,Education,
2138,2024-01-10,PAID,FR,Education,
2139,2024-08-23,PAID,FR,Retail,referral
2140,2024-10-12,Paid,DE,Education,referral
2141,2024-09-12,Paid,DE,Healthcare,referral
2142,12/04/2024,PAID,DE,Finance,google
2143,2024-02-12,Paid,IN,Manufacturing,organic
2144,2024-06-10,FREE,IN,Finance,facebook
2145,2024-11-15,Free,IN,Retail,organic
2146,08-09-2024,Free,DE,Finance,google
2147,2024-03-04,FREE,JP,Retail,referral
2148,2024-03-22,PAID,CA,Manufacturing,organic
2149,2024-04-21,Paid,US,Finance,facebook
2150,12/06/2024,PAID,GB,Education,referral
2151,2024-07-19,Paid,US,Education,facebook
2152,2024-08-18,Paid,CA,Education,linkedin
2153,,PAID,GB,Education,facebook
2154,2024-02-20,Paid,AU,Healthcare,referral
2155,2024-01-15,FREE,CA,Finance,linkedin
2156,28-07-2024,free,AU,Retail,referral
2157,2024-08-29,FREE,DE,Tech,referral
2158,2024-11-30,free,FR,Education,linkedin
2159,2024-05-02,Free,IN,Healthcare,facebook
2160,02/03/2024,Paid,JP,Retail,google
2161,2024-11-04,Free,CA,Tech,google
2162,02/26/2024,free,IN,Tech,google
2163,2024-02-05,PAID,JP,Retail,google
2164,2024-07-16,PAID,DE,Finance,organic
2165,2024-11-06,Free,CA,Retail,google
2166,2024-01-31,Free,FR,Education,linkedin
2167,2024-09-18,free,IN,Finance,google
2168,2024-05-14,FREE,DE,Retail,referral
2169,2024-07-30,Free,US,Healthcare,google
2170,2024-02-19,PAID,US,Education,facebook
2171,2024-05-05,Paid,US,Manufacturing,linkedin
2172,2024-12-24,free,JP,Healthcare,linkedin
2173,2024-05-27,PAID,US,Manufacturing,organic
2174,2024-03-22,PAID,US,Retail,referral
2175,2024-12-21,Paid,CA,Manufacturing,linkedin
2176,01/15/2024,FREE,JP,Finance,facebook
2177,,Paid,US,Manufacturing,google
2178,28-03-2024,PAID,IN,Healthcare,linkedin
2179,2024-09-05,paid,IN,Retail,facebook
2180,2024-07-13,paid,JP,Finance,google
2181,2024-04-24,FREE,JP,Education,organic
2182,2024-09-12,FREE,DE,Tech,linkedin
2183,09/25/2024,PAID,GB,Education,linkedin
2184,,PAID,AU,Finance,facebook
2185,10-10-2024,free,IN,Finance,referral
2186,2024-09-24,FREE,JP,Retail,organic
2187,2024-05-05,free,GB,Finance,referral
2188,2024-05-16,FREE,JP,Tech,linkedin
2189,02-02-2024,paid,AU,Education,referral
2190,2024-05-04,paid,AU,Healthcare,google
2191,2024-01-27,Free,JP,Healthcare,organic
2192,2024-02-12,FREE,DE,Healthcare,referral
2193,2024-10-18,FREE,JP,Healthcare,google
2194,2024-11-25,paid,DE,Finance,facebook
2195,2024-07-27,Free,JP,Finance,referral
2196,2024-09-20,PAID,US,Healthcare,organic
2197,2024-05-20,paid,AU,Retail,google
2198,2024-04-03,Paid,US,Retail,referral
2199,2024-02-03,Free,GB,Manufacturing,facebook
2200,2024-12-17,free,JP,Manufacturing,referral
2201,2024-09-13,paid,JP,Tech,google
2202,2024-11-08,paid,US,Healthcare,
2203,2024-07-21,Free,DE,Education,referral
2204,2024-08-30,paid,CA,Education,organic
2205,29-08-2024,paid,JP,Tech,linkedin
2206,06/30/2024,Paid,IN,Manufacturing,google
2207,2024-08-01,Free,AU,Healthcare,google
2208,12-03-2024,FREE,FR,Education,google
2209,2024-12-04,paid,GB,Retail,
2210,2024-07-14,free,CA,Manufacturing,google
2211,08/13/2024,free,AU,Manufacturing,referral
2212,02-09-2024,FREE,GB,Manufacturing,organic
2213,2024-12-27,paid,GB,Tech,facebook
2214,2024-11-23,Paid,GB,Tech,organic
2215,03/09/2024,paid,IN,Education,google
2216,2024-10-28,Free,DE,Education,referral
2217,2024-10-20,PAID,FR,Retail,referral
2218,,FREE,JP,Healthcare,google
2219,09-06-2024,PAID,JP,Tech,referral
2220,2024-04-04,Paid,FR,Retail,google
2221,2024-12-26,free,AU,Finance,organic
2222,2024-07-29,FREE,CA,Tech,linkedin
2223,2024-09-19,FREE,AU,Manufacturing,
2224,2024-06-16,PAID,JP,Manufacturing,referral
2225,2024-02-08,FREE,JP,Healthcare,google
2226,09/19/2024,PAID,JP,Tech,google
2227,2024-04-07,Paid,US,Manufacturing,referral
2228,2024-03-18,Paid,IN,Finance,facebook
2229,2024-12-20,Free,IN,Healthcare,google
2230,2024-01-04,free,GB,Retail,referral
2231,2024-03-18,PAID,US,Retail,google
2232,2024-12-06,PAID,CA,Tech,facebook
2233,2024-03-19,paid,FR,Finance,linkedin
2234,2024-09-30,FREE,US,Manufacturing,facebook
2235,2024-02-05,FREE,US,Retail,organic
2236,2024-06-04,free,US,Manufacturing,referral
2237,2024-01-14,paid,IN,Finance,facebook
2238,2024-07-11,Free,AU,Healthcare,linkedin
2239,,free,FR,Retail,google
2240,10/29/2024,FREE,IN,Tech,referral
2241,2024-09-21,Free,DE,Manufacturing,facebook
2242,2024-07-02,free,CA,Manufacturing,linkedin
2243,2024-09-16,Free,CA,Manufacturing,facebook
2244,,Paid,IN,Retail,organic
2245,2024-02-21,Free,FR,Finance,referral
2246,2024-11-29,FREE,DE,Education,google
2247,07/18/2024,,DE,Finance,linkedin
2248,11/27/2024,free,JP,Tech,facebook
2249,2024-03-06,paid,JP,Retail,referral
2250,04/17/2024,PAID,JP,Manufacturing,facebook
2251,2024-03-21,FREE,GB,Finance,referral
2252,2024-12-08,free,IN,Healthcare,organic
2253,,PAID,AU,Retail,facebook
2254,2024-05-15,Free,US,Tech,organic
2255,,Free,JP,Tech,linkedin
2256,,free,AU,Healthcare,organic
2257,06/27/2024,free,US,Finance,referral
2258,25-08-2024,paid,JP,Tech,linkedin
2259,2024-11-22,paid,FR,Education,facebook
2260,2024-10-03,Free,IN,Education,facebook
2261,2024-10-19,free,FR,Healthcare,referral
2262,2024-02-12,PAID,CA,Tech,google
2263,2024-04-25,Paid,FR,Retail,google
2264,2024-08-24,paid,CA,Retail,
2265,2024-07-10,FREE,JP,Education,facebook
2266,2024-07-16,free,FR,Retail,referral
2267,01/18/2024,Paid,US,Retail,google
2268,,paid,DE,Healthcare,organic
2269,2024-10-22,PAID,GB,Finance,facebook
2270,2024-08-13,Paid,JP,Tech,organic
2271,2024-04-05,PAID,AU,Retail,referral
2272,2024-02-19,paid,US,Manufacturing,organic
2273,2024-08-06,free,CA,Education,google
2274,08/22/2024,paid,US,Finance,
2275,2024-06-06,FREE,AU,Tech,google
2276,2024-09-18,free,DE,Tech,linkedin
2277,2024-06-30,FREE,DE,Manufacturing,facebook
2278,2024-04-27,Free,DE,Tech,referral
2279,2024-12-14,FREE,FR,Education,facebook
2280,2024-11-08,Free,AU,Education,organic
2281,24-09-2024,Paid,AU,Education,referral
2282,2024-06-02,paid,JP,Tech,referral
2283,2024-11-09,paid,JP,Education,google
2284,2024-03-23,Free,FR,Tech,organic
2285,2024-11-26,Free,FR,Retail,google
2286,2024-05-21,free,GB,Tech,google
2287,2024-12-10,FREE,US,Healthcare,linkedin
2288,2024-02-22,FREE,FR,Healthcare,google
2289,2024-03-04,free,DE,Healthcare,facebook
2290,06/23/2024,Free,IN,Healthcare,referral
2291,2024-05-10,FREE,IN,Healthcare,google
2292,2024-09-06,free,DE,Finance,facebook
2293,04-11-2024,FREE,AU,Finance,organic
2294,25-12-2024,Free,GB,Education,
2295,21-05-2024,Paid,AU,Healthcare,referral
2296,08-05-2024,FREE,AU,Retail,organic
2297,2024-05-04,PAID,GB,Education,facebook
2298,2024-12-28,PAID,JP,Manufacturing,organic
2299,2024-12-07,FREE,DE,Healthcare,organic
2300,2024-05-02,Paid,FR,Manufacturing,organic
2301,2024-01-21,PAID,GB,Tech,google
2302,20-01-2024,PAID,DE,Healthcare,google
2303,2024-04-20,paid,DE,Education,google
2304,07/30/2024,Paid,US,Manufacturing,referral
2305,2024-06-25,Paid,JP,Healthcare,facebook
2306,2024-06-15,paid,GB,Manufacturing,google
2307,2024-10-07,paid,AU,Education,organic
2308,2024-02-15,Free,FR,Finance,organic
2309,21-02-2024,Paid,GB,Retail,organic
2310,2024-11-23,PAID,AU,Healthcare,organic
2311,06/21/2024,free,DE,Retail,linkedin
2312,2024-02-27,PAID,US,Manufacturing,referral
2313,2024-07-22,free,DE,Education,facebook
2314,2024-12-05,PAID,IN,Education,facebook
2315,09-03-2024,PAID,JP,Tech,google
2316,2024-02-12,free,DE,Manufacturing,linkedin
2317,07-12-2024,FREE,GB,Finance,facebook
2318,05/05/2024,free,US,Manufacturing,referral
2319,,FREE,JP,Healthcare,organic
2320,2024-08-12,Free,IN,Finance,google
2321,2024-09-22,PAID,GB,Tech,referral
2322,07/05/2024,Paid,US,Retail,facebook
2323,2024-04-30,Free,IN,Healthcare,linkedin
2324,2024-12-25,free,DE,Healthcare,google
2325,2024-09-16,FREE,JP,Tech,facebook
2326,2024-06-27,Free,GB,Education,google
2327,2024-01-28,paid,IN,Education,facebook
2328,2024-03-28,Free,JP,Retail,organic
2329,2024-12-27,FREE,CA,Healthcare,linkedin
2330,09-05-2024,Paid,CA,Manufacturing,organic
2331,09-03-2024,Paid,IN,Retail,facebook
2332,2024-12-11,paid,IN,Finance,referral
2333,2024-12-14,FREE,IN,Retail,organic
2334,2024-10-27,FREE,FR,Healthcare,referral
2335,2024-03-23,free,CA,Healthcare,facebook
2336,,Free,US,Education,linkedin
2337,2024-07-25,Paid,FR,Education,referral
2338,2024-08-30,Free,IN,Manufacturing,facebook
2339,2024-12-28,free,GB,Retail,referral
2340,2024-04-12,Free,JP,Retail,organic
2341,2024-02-18,FREE,GB,Healthcare,facebook
2342,,free,JP,Retail,organic
2343,2024-09-27,paid,DE,Tech,google
2344,2024-10-17,free,IN,Finance,facebook
2345,2024-09-12,paid,CA,Retail,referral
2346,2024-03-20,PAID,DE,Finance,google
